_id	        time	        sid	Total	Online	
2711542	2023-01-22T08:00:00	54392	141565768	3	0
2711543	2023-01-22T09:00:00	54392	141565771	184	0
2711544	2023-01-22T10:00:00	54392	141565955	603	0
2711545	2023-01-22T11:00:00	54392	141566558	771	0
2711546	2023-01-22T12:00:00	54392	141567329	611	0
2711547	2023-01-22T13:00:00	54392	141567940	479	0
2711548	2023-01-22T14:00:00	54392	141568419	373	0
2711549	2023-01-22T15:00:00	54392	141568792	129	0
2711550	2023-01-22T16:00:00	54392	141568921	4	0
2711551	2023-01-22T17:00:00	54392	141568925	0	0
2711552	2023-01-22T18:00:00	54392	141568925	0	0
2711553	2023-01-22T19:00:00	54392	141568925	0	0
2711554	2023-01-22T20:00:00	54392	141568925	0	0
2711555	2023-01-22T21:00:00	54392	141568925	0	0
2711556	2023-01-22T22:00:00	54392	141568925	0	0
2711557	2023-01-22T23:00:00	54392	141568925	0	0
2711558	2023-01-22T00:00:00	54403	10461500	0	0
2711559	2023-01-22T01:00:00	54403	10461500	0	0
2711560	2023-01-22T02:00:00	54403	10461500	59	0
2711561	2023-01-22T03:00:00	54403	10461559	41	0
2711562	2023-01-22T04:00:00	54403	10461600	0	0
2711563	2023-01-22T05:00:00	54403	10461600	0	0
2711564	2023-01-22T06:00:00	54403	10461600	0	0
2711565	2023-01-22T07:00:00	54403	10461600	0	0
2711566	2023-01-22T08:00:00	54403	10461600	0	0
2711567	2023-01-22T09:00:00	54403	10461600	0	0
2711568	2023-01-22T10:00:00	54403	10461600	100	0
2711569	2023-01-22T11:00:00	54403	10461700	200	0
2711570	2023-01-22T12:00:00	54403	10461900	200	0
2711571	2023-01-22T13:00:00	54403	10462100	100	0
2711572	2023-01-22T14:00:00	54403	10462200	100	0
2711573	2023-01-22T15:00:00	54403	10462300	0	0
2711574	2023-01-22T16:00:00	54403	10462300	0	0
2711575	2023-01-22T17:00:00	54403	10462300	0	0
2711576	2023-01-22T18:00:00	54403	10462300	0	0
2711577	2023-01-22T19:00:00	54403	10462300	0	0
2711578	2023-01-22T20:00:00	54403	10462300	0	0
2711579	2023-01-22T21:00:00	54403	10462300	0	0
2711580	2023-01-22T22:00:00	54403	10462300	0	0
2711581	2023-01-22T23:00:00	54403	10462300	0	0
2711582	2023-01-22T00:00:00	54449	42015818	0	0
2711583	2023-01-22T01:00:00	54449	42015818	0	0
2711584	2023-01-22T02:00:00	54449	42015818	0	0
2711585	2023-01-22T03:00:00	54449	42015818	0	0
2711586	2023-01-22T04:00:00	54449	42015818	0	0
2711587	2023-01-22T05:00:00	54449	42015818	0	0
2711588	2023-01-22T06:00:00	54449	42015818	0	0
2711589	2023-01-22T07:00:00	54449	42015818	0	0
2711590	2023-01-22T08:00:00	54449	42015818	0	0
2711591	2023-01-22T09:00:00	54449	42015818	0	0
2711592	2023-01-22T10:00:00	54449	42015818	0	0
2711593	2023-01-22T11:00:00	54449	42015818	200	0
2711594	2023-01-22T12:00:00	54449	42016018	100	0
2711595	2023-01-22T13:00:00	54449	42016118	100	0
2711596	2023-01-22T14:00:00	54449	42016218	0	0
2711597	2023-01-22T15:00:00	54449	42016218	0	0
2711598	2023-01-22T16:00:00	54449	42016218	0	0
2711599	2023-01-22T17:00:00	54449	42016218	0	0
2711600	2023-01-22T18:00:00	54449	42016218	0	0
2711601	2023-01-22T19:00:00	54449	42016218	0	0
2711602	2023-01-22T20:00:00	54449	42016218	0	0
2711603	2023-01-22T21:00:00	54449	42016218	0	0
2711604	2023-01-22T22:00:00	54449	42016218	0	0
2711605	2023-01-22T23:00:00	54449	42016218	0	0
2711606	2023-01-22T00:00:00	16020	195917794	0	0
2711607	2023-01-22T01:00:00	16020	195917794	0	0
2711608	2023-01-22T02:00:00	16020	195917794	0	0
2711609	2023-01-22T03:00:00	16020	195917794	0	0
2711610	2023-01-22T04:00:00	16020	195917794	0	0
2711611	2023-01-22T05:00:00	16020	195917794	0	0
2711612	2023-01-22T06:00:00	16020	195917794	0	0
2711613	2023-01-22T07:00:00	16020	195917794	0	0
2711614	2023-01-22T08:00:00	16020	195917794	18	0
2711615	2023-01-22T09:00:00	16020	195917812	390	0
2711616	2023-01-22T10:00:00	16020	195918202	1194	0
2711617	2023-01-22T11:00:00	16020	195919396	1707	0
2711618	2023-01-22T12:00:00	16020	195921103	1549	0
2711619	2023-01-22T13:00:00	16020	195922652	1229	0
2711620	2023-01-22T14:00:00	16020	195923881	957	0
2711621	2023-01-22T15:00:00	16020	195924838	431	0
2711622	2023-01-22T16:00:00	16020	195925269	37	0
2711623	2023-01-22T17:00:00	16020	195925306	0	0
2711624	2023-01-22T18:00:00	16020	195925306	0	0
2711625	2023-01-22T19:00:00	16020	195925306	0	0
2711626	2023-01-22T20:00:00	16020	195925306	0	0
2711627	2023-01-22T21:00:00	16020	195925306	0	0
2711628	2023-01-22T22:00:00	16020	195925306	0	0
2711629	2023-01-22T23:00:00	16020	195925306	0	0
2711630	2023-01-22T00:00:00	16023	443054106	0	0
2711631	2023-01-22T01:00:00	16023	443054106	0	0
2711632	2023-01-22T02:00:00	16023	443054106	0	0
2711633	2023-01-22T03:00:00	16023	443054106	0	0
2711634	2023-01-22T04:00:00	16023	443054106	0	0
2711635	2023-01-22T05:00:00	16023	443054106	0	0
2711636	2023-01-22T06:00:00	16023	443054106	0	0
2711637	2023-01-22T07:00:00	16023	443054106	0	0
2711638	2023-01-22T08:00:00	16023	443054106	19	0
2711639	2023-01-22T09:00:00	16023	443054125	1114	0
2711640	2023-01-22T10:00:00	16023	443055239	3067	0
2711641	2023-01-22T11:00:00	16023	443058306	3967	0
2711642	2023-01-22T12:00:00	16023	443062273	4182	0
2711643	2023-01-22T13:00:00	16023	443066455	2828	0
2711644	2023-01-22T14:00:00	16023	443069283	2198	0
2711645	2023-01-22T15:00:00	16023	443071481	934	0
2711646	2023-01-22T16:00:00	16023	443072415	16	0
2711647	2023-01-22T17:00:00	16023	443072431	0	0
2711648	2023-01-22T18:00:00	16023	443072431	0	0
2711649	2023-01-22T19:00:00	16023	443072431	0	0
2711650	2023-01-22T20:00:00	16023	443072431	0	0
2711651	2023-01-22T21:00:00	16023	443072431	0	0
2711652	2023-01-22T22:00:00	16023	443072431	0	0
2711653	2023-01-22T23:00:00	16023	443072431	0	0
2711654	2023-01-22T00:00:00	16021	468556221	0	0
2711655	2023-01-22T01:00:00	16021	468556221	0	0
2711656	2023-01-22T02:00:00	16021	468556221	0	0
2711657	2023-01-22T03:00:00	16021	468556221	0	0
2711658	2023-01-22T04:00:00	16021	468556221	0	0
2711659	2023-01-22T05:00:00	16021	468556221	0	0
2711660	2023-01-22T06:00:00	16021	468556221	0	0
2711661	2023-01-22T07:00:00	16021	468556221	0	0
2711662	2023-01-22T08:00:00	16021	468556221	23	0
2711663	2023-01-22T09:00:00	16021	468556244	780	0
2711664	2023-01-22T10:00:00	16021	468557024	2044	0
2711665	2023-01-22T11:00:00	16021	468559068	3133	0
2711666	2023-01-22T12:00:00	16021	468562201	3414	0
2711667	2023-01-22T13:00:00	16021	468565615	2722	0
2711668	2023-01-22T14:00:00	16021	468568337	1826	0
2711669	2023-01-22T15:00:00	16021	468570163	633	0
2711670	2023-01-22T16:00:00	16021	468570796	50	0
2711671	2023-01-22T17:00:00	16021	468570846	0	0
2711672	2023-01-22T18:00:00	16021	468570846	0	0
2711673	2023-01-22T19:00:00	16021	468570846	0	0
2711674	2023-01-22T20:00:00	16021	468570846	0	0
2711675	2023-01-22T21:00:00	16021	468570846	0	0
2711676	2023-01-22T22:00:00	16021	468570846	0	0
2711677	2023-01-22T23:00:00	16021	468570846	0	0
2711678	2023-01-22T00:00:00	16024	164216920	0	0
2711679	2023-01-22T01:00:00	16024	164216920	0	0
2711680	2023-01-22T02:00:00	16024	164216920	0	0
2711681	2023-01-22T03:00:00	16024	164216920	0	0
2711682	2023-01-22T04:00:00	16024	164216920	0	0
2711683	2023-01-22T05:00:00	16024	164216920	0	0
2711684	2023-01-22T06:00:00	16024	164216920	0	0
2711685	2023-01-22T07:00:00	16024	164216920	0	0
2711686	2023-01-22T08:00:00	16024	164216920	8	0
2711687	2023-01-22T09:00:00	16024	164216928	411	0
2711688	2023-01-22T10:00:00	16024	164217339	1259	0
2711689	2023-01-22T11:00:00	16024	164218598	1496	0
2711690	2023-01-22T12:00:00	16024	164220094	1253	0
2711691	2023-01-22T13:00:00	16024	164221347	1026	0
2711692	2023-01-22T14:00:00	16024	164222373	883	0
2711693	2023-01-22T15:00:00	16024	164223256	267	0
2711694	2023-01-22T16:00:00	16024	164223523	1	0
2711695	2023-01-22T17:00:00	16024	164223524	0	0
2711696	2023-01-22T18:00:00	16024	164223524	0	0
2711697	2023-01-22T19:00:00	16024	164223524	0	0
2711698	2023-01-22T20:00:00	16024	164223524	0	0
2711699	2023-01-22T21:00:00	16024	164223524	0	0
2711700	2023-01-22T22:00:00	16024	164223524	0	0
2711701	2023-01-22T23:00:00	16024	164223524	0	0
2711702	2023-01-22T00:00:00	16015	992135718	0	0
2711703	2023-01-22T01:00:00	16015	992135718	0	0
2711704	2023-01-22T02:00:00	16015	992135718	0	0
2711705	2023-01-22T03:00:00	16015	992135718	0	0
2711706	2023-01-22T04:00:00	16015	992135718	0	0
2711707	2023-01-22T05:00:00	16015	992135718	0	0
2711708	2023-01-22T06:00:00	16015	992135718	0	0
2711709	2023-01-22T07:00:00	16015	992135718	0	0
2711710	2023-01-22T08:00:00	16015	992135718	0	0
2711711	2023-01-22T09:00:00	16015	992135718	0	0
2711712	2023-01-22T10:00:00	16015	992135718	0	0
2711713	2023-01-22T11:00:00	16015	992135718	0	0
2711714	2023-01-22T12:00:00	16015	992135718	0	0
2711715	2023-01-22T13:00:00	16015	992135718	0	0
2711716	2023-01-22T14:00:00	16015	992135718	0	0
2711717	2023-01-22T15:00:00	16015	992135718	0	0
2711718	2023-01-22T16:00:00	16015	992135718	0	0
2711719	2023-01-22T17:00:00	16015	992135718	0	0
2711720	2023-01-22T18:00:00	16015	992135718	0	0
2711721	2023-01-22T19:00:00	16015	992135718	0	0
2711722	2023-01-22T20:00:00	16015	992135718	0	0
2711723	2023-01-22T21:00:00	16015	992135718	0	0
2711724	2023-01-22T22:00:00	16015	992135718	0	0
2711725	2023-01-22T23:00:00	16015	992135718	0	0
2711726	2023-01-22T00:00:00	16011	703049192	0	0
2711727	2023-01-22T01:00:00	16011	703049192	0	0
2711728	2023-01-22T02:00:00	16011	703049192	0	0
2711729	2023-01-22T03:00:00	16011	703049192	0	0
2711730	2023-01-22T04:00:00	16011	703049192	0	0
2711731	2023-01-22T05:00:00	16011	703049192	0	0
2711732	2023-01-22T06:00:00	16011	703049192	0	0
2711733	2023-01-22T07:00:00	16011	703049192	0	0
2711734	2023-01-22T08:00:00	16011	703049192	11	0
2711735	2023-01-22T09:00:00	16011	703049203	405	0
2711736	2023-01-22T10:00:00	16011	703049608	1225	0
2711737	2023-01-22T11:00:00	16011	703050833	1977	0
2711738	2023-01-22T12:00:00	16011	703052810	2104	0
2711739	2023-01-22T13:00:00	16011	703054914	1597	0
2711740	2023-01-22T14:00:00	16011	703056511	1315	0
2711741	2023-01-22T15:00:00	16011	703057826	370	0
2711742	2023-01-22T16:00:00	16011	703058196	37	0
2711743	2023-01-22T17:00:00	16011	703058233	2	0
2711744	2023-01-22T18:00:00	16011	703058235	0	0
2711745	2023-01-22T19:00:00	16011	703058235	0	0
2711746	2023-01-22T20:00:00	16011	703058235	0	0
2711747	2023-01-22T21:00:00	16011	703058235	0	0
2711748	2023-01-22T22:00:00	16011	703058235	0	0
2711749	2023-01-22T23:00:00	16011	703058235	0	0
2711750	2023-01-22T00:00:00	16014	757451111	0	0
2711751	2023-01-22T01:00:00	16014	757451111	0	0
2711752	2023-01-22T02:00:00	16014	757451111	0	0
2711753	2023-01-22T03:00:00	16014	757451111	0	0
2711754	2023-01-22T04:00:00	16014	757451111	0	0
2711755	2023-01-22T05:00:00	16014	757451111	0	0
2711756	2023-01-22T06:00:00	16014	757451111	0	0
2711757	2023-01-22T07:00:00	16014	757451111	0	0
2711758	2023-01-22T08:00:00	16014	757451111	93	0
2711759	2023-01-22T09:00:00	16014	757451204	2282	0
2711760	2023-01-22T10:00:00	16014	757453486	5230	0
2711761	2023-01-22T11:00:00	16014	757458716	6623	0
2711762	2023-01-22T12:00:00	16014	757465339	6630	0
2711763	2023-01-22T13:00:00	16014	757471969	5367	0
2711764	2023-01-22T14:00:00	16014	757477336	3331	0
2711765	2023-01-22T15:00:00	16014	757480667	1063	0
2711766	2023-01-22T16:00:00	16014	757481730	51	0
2711767	2023-01-22T17:00:00	16014	757481781	14	0
2711768	2023-01-22T18:00:00	16014	757481795	0	0
2711769	2023-01-22T19:00:00	16014	757481795	0	0
2711770	2023-01-22T20:00:00	16014	757481795	0	0
2711771	2023-01-22T21:00:00	16014	757481795	0	0
2711772	2023-01-22T22:00:00	16014	757481795	0	0
2711773	2023-01-22T23:00:00	16014	757481795	0	0
2711774	2023-01-22T00:00:00	88062	68782070	0	0
2711775	2023-01-22T01:00:00	88062	68782070	0	0
2711776	2023-01-22T02:00:00	88062	68782070	0	0
2711777	2023-01-22T03:00:00	88062	68782070	0	0
2711778	2023-01-22T04:00:00	88062	68782070	0	0
2711779	2023-01-22T05:00:00	88062	68782070	0	0
2711780	2023-01-22T06:00:00	88062	68782070	0	0
2711781	2023-01-22T07:00:00	88062	68782070	0	0
2711782	2023-01-22T08:00:00	88062	68782070	36	0
2711783	2023-01-22T09:00:00	88062	68782106	1395	0
2711784	2023-01-22T10:00:00	88062	68783501	3216	0
2711785	2023-01-22T11:00:00	88062	68786717	4341	0
2711786	2023-01-22T12:00:00	88062	68791058	4345	0
2711787	2023-01-22T13:00:00	88062	68795403	3265	0
2711788	2023-01-22T14:00:00	88062	68798668	2423	0
2711789	2023-01-22T15:00:00	88062	68801091	1009	0
2711790	2023-01-22T16:00:00	88062	68802100	79	0
2711791	2023-01-22T17:00:00	88062	68802179	0	0
2711792	2023-01-22T18:00:00	88062	68802179	0	0
2711793	2023-01-22T19:00:00	88062	68802179	0	0
2711794	2023-01-22T20:00:00	88062	68802179	0	0
2711795	2023-01-22T21:00:00	88062	68802179	0	0
2711796	2023-01-22T22:00:00	88062	68802179	0	0
2711797	2023-01-22T23:00:00	88062	68802179	0	0
2711798	2023-01-22T00:00:00	54280	6010300	0	0
2711799	2023-01-22T01:00:00	54280	6010300	0	0
2711800	2023-01-22T02:00:00	54280	6010300	0	0
2711801	2023-01-22T03:00:00	54280	6010300	0	0
2711802	2023-01-22T04:00:00	54280	6010300	0	0
2711803	2023-01-22T05:00:00	54280	6010300	0	0
2711804	2023-01-22T06:00:00	54280	6010300	0	0
2711805	2023-01-22T07:00:00	54280	6010300	0	0
2711806	2023-01-22T08:00:00	54280	6010300	0	0
2711807	2023-01-22T09:00:00	54280	6010300	0	0
2711808	2023-01-22T10:00:00	54280	6010300	0	0
2711809	2023-01-22T11:00:00	54280	6010300	100	0
2711810	2023-01-22T12:00:00	54280	6010400	0	0
2711811	2023-01-22T13:00:00	54280	6010400	0	0
2711812	2023-01-22T14:00:00	54280	6010400	0	0
2711813	2023-01-22T15:00:00	54280	6010400	0	0
2711814	2023-01-22T16:00:00	54280	6010400	0	0
2711815	2023-01-22T17:00:00	54280	6010400	0	0
2711816	2023-01-22T18:00:00	54280	6010400	0	0
2711817	2023-01-22T19:00:00	54280	6010400	0	0
2711818	2023-01-22T20:00:00	54280	6010400	0	0
2711819	2023-01-22T21:00:00	54280	6010400	0	0
2711820	2023-01-22T22:00:00	54280	6010400	0	0
2711821	2023-01-22T23:00:00	54280	6010400	0	0
2711822	2023-01-22T00:00:00	88990	81701569	0	0
2711823	2023-01-22T01:00:00	88990	81701569	0	0
2711824	2023-01-22T02:00:00	88990	81701569	0	0
2711825	2023-01-22T03:00:00	88990	81701569	0	0
2711826	2023-01-22T04:00:00	88990	81701569	0	0
2711827	2023-01-22T05:00:00	88990	81701569	0	0
2711828	2023-01-22T06:00:00	88990	81701569	0	0
2711829	2023-01-22T07:00:00	88990	81701569	0	0
2711830	2023-01-22T08:00:00	88990	81701569	78	0
2711831	2023-01-22T09:00:00	88990	81701647	1660	0
2711832	2023-01-22T10:00:00	88990	81703307	3879	0
2711833	2023-01-22T11:00:00	88990	81707186	5908	0
2711834	2023-01-22T12:00:00	88990	81713094	5636	0
2711835	2023-01-22T13:00:00	88990	81718730	4431	0
2711836	2023-01-22T14:00:00	88990	81723161	2973	0
2711837	2023-01-22T15:00:00	88990	81726134	1295	0
2711838	2023-01-22T16:00:00	88990	81727429	74	0
2711839	2023-01-22T17:00:00	88990	81727503	0	0
2711840	2023-01-22T18:00:00	88990	81727503	0	0
2711841	2023-01-22T19:00:00	88990	81727503	0	0
2711842	2023-01-22T20:00:00	88990	81727503	0	0
2711843	2023-01-22T21:00:00	88990	81727503	0	0
2711844	2023-01-22T22:00:00	88990	81727503	0	0
2711845	2023-01-22T23:00:00	88990	81727503	0	0
2711846	2023-01-22T00:00:00	16025	766779626	0	0
2711847	2023-01-22T01:00:00	16025	766779626	0	0
2711848	2023-01-22T02:00:00	16025	766779626	0	0
2711849	2023-01-22T03:00:00	16025	766779626	0	0
2711850	2023-01-22T04:00:00	16025	766779626	0	0
2711851	2023-01-22T05:00:00	16025	766779626	0	0
2711852	2023-01-22T06:00:00	16025	766779626	0	0
2711853	2023-01-22T07:00:00	16025	766779626	0	0
2711854	2023-01-22T08:00:00	16025	766779626	58	0
2711855	2023-01-22T09:00:00	16025	766779684	1651	0
2711856	2023-01-22T10:00:00	16025	766781335	3762	0
2711857	2023-01-22T11:00:00	16025	766785097	5245	0
2711858	2023-01-22T12:00:00	16025	766790342	5610	0
2711859	2023-01-22T13:00:00	16025	766795952	4501	0
2711860	2023-01-22T14:00:00	16025	766800453	3284	0
2711861	2023-01-22T15:00:00	16025	766803737	1214	0
2711862	2023-01-22T16:00:00	16025	766804951	27	0
2711863	2023-01-22T17:00:00	16025	766804978	0	0
2711864	2023-01-22T18:00:00	16025	766804978	0	0
2711865	2023-01-22T19:00:00	16025	766804978	0	0
2711866	2023-01-22T20:00:00	16025	766804978	0	0
2711867	2023-01-22T21:00:00	16025	766804978	0	0
2711868	2023-01-22T22:00:00	16025	766804978	0	0
2711869	2023-01-22T23:00:00	16025	766804978	0	0
2711870	2023-01-22T00:00:00	16016	677814360	0	0
2711871	2023-01-22T01:00:00	16016	677814360	0	0
2711872	2023-01-22T02:00:00	16016	677814360	0	0
2711873	2023-01-22T03:00:00	16016	677814360	0	0
2711874	2023-01-22T04:00:00	16016	677814360	0	0
2711875	2023-01-22T05:00:00	16016	677814360	0	0
2711876	2023-01-22T06:00:00	16016	677814360	0	0
2711877	2023-01-22T07:00:00	16016	677814360	0	0
2711878	2023-01-22T08:00:00	16016	677814360	41	0
2711879	2023-01-22T09:00:00	16016	677814401	1543	0
2711880	2023-01-22T10:00:00	16016	677815944	4746	0
2711881	2023-01-22T11:00:00	16016	677820690	6591	0
2711882	2023-01-22T12:00:00	16016	677827281	5149	0
2711883	2023-01-22T13:00:00	16016	677832430	4362	0
2711884	2023-01-22T14:00:00	16016	677836792	3367	0
2711885	2023-01-22T15:00:00	16016	677840159	1354	0
2711886	2023-01-22T16:00:00	16016	677841513	31	0
2711887	2023-01-22T17:00:00	16016	677841544	0	0
2711888	2023-01-22T18:00:00	16016	677841544	0	0
2711889	2023-01-22T19:00:00	16016	677841544	0	0
2711890	2023-01-22T20:00:00	16016	677841544	0	0
2711891	2023-01-22T21:00:00	16016	677841544	0	0
2711892	2023-01-22T22:00:00	16016	677841544	0	0
2711893	2023-01-22T23:00:00	16016	677841544	0	0
2711894	2023-01-22T00:00:00	16012	912521374	0	0
2711895	2023-01-22T01:00:00	16012	912521374	0	0
2711896	2023-01-22T02:00:00	16012	912521374	0	0
2711897	2023-01-22T03:00:00	16012	912521374	0	0
2711898	2023-01-22T04:00:00	16012	912521374	0	0
2711899	2023-01-22T05:00:00	16012	912521374	0	0
2711900	2023-01-22T06:00:00	16012	912521374	0	0
2711901	2023-01-22T07:00:00	16012	912521374	0	0
2711902	2023-01-22T08:00:00	16012	912521374	4	0
2711903	2023-01-22T09:00:00	16012	912521378	311	0
2711904	2023-01-22T10:00:00	16012	912521689	899	0
2711905	2023-01-22T11:00:00	16012	912522588	1539	0
2711906	2023-01-22T12:00:00	16012	912524127	1692	0
2711907	2023-01-22T13:00:00	16012	912525819	1150	0
2711908	2023-01-22T14:00:00	16012	912526969	864	0
2711909	2023-01-22T15:00:00	16012	912527833	195	0
2711910	2023-01-22T16:00:00	16012	912528028	10	0
2711911	2023-01-22T17:00:00	16012	912528038	0	0
2711912	2023-01-22T18:00:00	16012	912528038	0	0
2711913	2023-01-22T19:00:00	16012	912528038	0	0
2711914	2023-01-22T20:00:00	16012	912528038	0	0
2711915	2023-01-22T21:00:00	16012	912528038	0	0
2711916	2023-01-22T22:00:00	16012	912528038	0	0
2711917	2023-01-22T23:00:00	16012	912528038	0	0
2711918	2023-01-22T00:00:00	87887	43094393	0	0
2711919	2023-01-22T01:00:00	87887	43094393	0	0
2711920	2023-01-22T02:00:00	87887	43094393	0	0
2711921	2023-01-22T03:00:00	87887	43094393	0	0
2711922	2023-01-22T04:00:00	87887	43094393	0	0
2711923	2023-01-22T05:00:00	87887	43094393	0	0
2711924	2023-01-22T06:00:00	87887	43094393	0	0
2711925	2023-01-22T07:00:00	87887	43094393	0	0
2711926	2023-01-22T08:00:00	87887	43094393	68	0
2711927	2023-01-22T09:00:00	87887	43094461	1141	0
2711928	2023-01-22T10:00:00	87887	43095602	2625	0
2711929	2023-01-22T11:00:00	87887	43098227	3223	0
2711930	2023-01-22T12:00:00	87887	43101450	3064	0
2711931	2023-01-22T13:00:00	87887	43104514	2505	0
2711932	2023-01-22T14:00:00	87887	43107019	1833	0
2711933	2023-01-22T15:00:00	87887	43108852	716	0
2711934	2023-01-22T16:00:00	87887	43109568	68	0
2711935	2023-01-22T17:00:00	87887	43109636	0	0
2711936	2023-01-22T18:00:00	87887	43109636	0	0
2711937	2023-01-22T19:00:00	87887	43109636	0	0
2711938	2023-01-22T20:00:00	87887	43109636	0	0
2711939	2023-01-22T21:00:00	87887	43109636	0	0
2711940	2023-01-22T22:00:00	87887	43109636	0	0
2711941	2023-01-22T23:00:00	87887	43109636	0	0
2711942	2023-01-22T00:00:00	16013	310032592	0	0
2711943	2023-01-22T01:00:00	16013	310032592	0	0
2711944	2023-01-22T02:00:00	16013	310032592	0	0
2711945	2023-01-22T03:00:00	16013	310032592	0	0
2711946	2023-01-22T04:00:00	16013	310032592	0	0
2711947	2023-01-22T05:00:00	16013	310032592	0	0
2711948	2023-01-22T06:00:00	16013	310032592	0	0
2711949	2023-01-22T07:00:00	16013	310032592	0	0
2711950	2023-01-22T08:00:00	16013	310032592	0	0
2711951	2023-01-22T09:00:00	16013	310032592	372	0
2711952	2023-01-22T10:00:00	16013	310032964	1251	0
2711953	2023-01-22T11:00:00	16013	310034215	2046	0
2711954	2023-01-22T12:00:00	16013	310036261	2057	0
2711955	2023-01-22T13:00:00	16013	310038318	1477	0
2711956	2023-01-22T14:00:00	16013	310039795	1003	0
2711957	2023-01-22T15:00:00	16013	310040798	284	0
2711958	2023-01-22T16:00:00	16013	310041082	0	0
2711959	2023-01-22T17:00:00	16013	310041082	0	0
2711960	2023-01-22T18:00:00	16013	310041082	0	0
2711961	2023-01-22T19:00:00	16013	310041082	0	0
2711962	2023-01-22T20:00:00	16013	310041082	0	0
2711963	2023-01-22T21:00:00	16013	310041082	0	0
2711964	2023-01-22T22:00:00	16013	310041082	0	0
2711965	2023-01-22T23:00:00	16013	310041082	0	0
2711966	2023-01-22T00:00:00	22229	355225014	0	0
2711967	2023-01-22T01:00:00	22229	355225014	0	0
2711968	2023-01-22T02:00:00	22229	355225014	0	0
2711969	2023-01-22T03:00:00	22229	355225014	0	0
2711970	2023-01-22T04:00:00	22229	355225014	0	0
2711971	2023-01-22T05:00:00	22229	355225014	0	0
2711972	2023-01-22T06:00:00	22229	355225014	0	0
2711973	2023-01-22T07:00:00	22229	355225014	0	0
2711974	2023-01-22T08:00:00	22229	355225014	7	0
2711975	2023-01-22T09:00:00	22229	355225021	850	0
2711976	2023-01-22T10:00:00	22229	355225871	2557	0
2711977	2023-01-22T11:00:00	22229	355228428	3825	0
2711978	2023-01-22T12:00:00	22229	355232253	3833	0
2711979	2023-01-22T13:00:00	22229	355236086	2895	0
2711980	2023-01-22T14:00:00	22229	355238981	1991	0
2711981	2023-01-22T15:00:00	22229	355240972	766	0
2711982	2023-01-22T16:00:00	22229	355241738	11	0
2711983	2023-01-22T17:00:00	22229	355241749	0	0
2711984	2023-01-22T18:00:00	22229	355241749	0	0
2711985	2023-01-22T19:00:00	22229	355241749	0	0
2711986	2023-01-22T20:00:00	22229	355241749	0	0
2711987	2023-01-22T21:00:00	22229	355241749	0	0
2711988	2023-01-22T22:00:00	22229	355241749	0	0
2711989	2023-01-22T23:00:00	22229	355241749	0	0
2711990	2023-01-22T00:00:00	298	77674884	0	0
2711991	2023-01-22T01:00:00	298	77674884	0	0
2711992	2023-01-22T02:00:00	298	77674884	0	0
2711993	2023-01-22T03:00:00	298	77674884	0	0
2711994	2023-01-22T04:00:00	298	77674884	0	0
2711995	2023-01-22T05:00:00	298	77674884	0	0
2711996	2023-01-22T06:00:00	298	77674884	0	0
2711997	2023-01-22T07:00:00	298	77674884	0	0
2711998	2023-01-22T08:00:00	298	77674884	3	0
2711999	2023-01-22T09:00:00	298	77674887	122	0
2712000	2023-01-22T10:00:00	298	77675009	344	0
2712001	2023-01-22T11:00:00	298	77675353	508	0
2712002	2023-01-22T12:00:00	298	77675861	509	0
2712003	2023-01-22T13:00:00	298	77676370	380	0
2712004	2023-01-22T14:00:00	298	77676750	264	0
2712005	2023-01-22T15:00:00	298	77677014	114	0
2712006	2023-01-22T16:00:00	298	77677128	4	0
2712007	2023-01-22T17:00:00	298	77677132	0	0
2712008	2023-01-22T18:00:00	298	77677132	0	0
2712009	2023-01-22T19:00:00	298	77677132	0	0
2712010	2023-01-22T20:00:00	298	77677132	0	0
2712011	2023-01-22T21:00:00	298	77677132	0	0
2712012	2023-01-22T22:00:00	298	77677132	0	0
2712013	2023-01-22T23:00:00	298	77677132	0	0
2712014	2023-01-22T00:00:00	87891	3599776	0	0
2712015	2023-01-22T01:00:00	87891	3599776	0	0
2712016	2023-01-22T02:00:00	87891	3599776	0	0
2712017	2023-01-22T03:00:00	87891	3599776	0	0
2712018	2023-01-22T04:00:00	87891	3599776	0	0
2712019	2023-01-22T05:00:00	87891	3599776	0	0
2712020	2023-01-22T06:00:00	87891	3599776	0	0
2712021	2023-01-22T07:00:00	87891	3599776	0	0
2712022	2023-01-22T08:00:00	87891	3599776	0	0
2712023	2023-01-22T09:00:00	87891	3599776	0	0
2712024	2023-01-22T10:00:00	87891	3599776	0	0
2712025	2023-01-22T11:00:00	87891	3599776	0	0
2712026	2023-01-22T12:00:00	87891	3599776	0	0
2712027	2023-01-22T13:00:00	87891	3599776	0	0
2712028	2023-01-22T14:00:00	87891	3599776	0	0
2712029	2023-01-22T15:00:00	87891	3599776	0	0
2712030	2023-01-22T16:00:00	87891	3599776	0	0
2712031	2023-01-22T17:00:00	87891	3599776	0	0
2712032	2023-01-22T18:00:00	87891	3599776	0	0
2712033	2023-01-22T19:00:00	87891	3599776	0	0
2712034	2023-01-22T20:00:00	87891	3599776	0	0
2712035	2023-01-22T21:00:00	87891	3599776	0	0
2712036	2023-01-22T22:00:00	87891	3599776	0	0
2712037	2023-01-22T23:00:00	87891	3599776	0	0
2712038	2023-01-22T00:00:00	15523	1973199262	0	0
